year_x,imdb,title_x,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,Profit,year_y,id,title_y,rating
1986,tt0090605,Aliens,ok-disagree,ok,PASS,17000000,85160248.0,183316455.0,1986PASS,36104000,180860331.0,389321020.0,,,90605,"The planet from Alien (1979) has been colonized, but contact is lost. This time, the rescue team has impressive firepower, but will it be enough?",R,True,English,"USA, UK","James Cameron (story), David Giler (story), Walter Hill (story), Dan O'Bannon (characters), Ronald Shusett (characters), James Cameron (screenplay)",87.0,8.5,James Cameron,18 Jul 1986,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser",Action,Won 2 Oscars. Another 16 wins & 21 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzNzU5MzQ4OV5BMl5BanBnXkFtZTcwMDcxNDg3OA@@._V1_SX300.jpg,"353,331",,251476703.0,1986,283,Aliens,3
1986,tt0090555,Crocodile Dundee,dubious,dubious,FAIL,5000000,174803506.0,328000000.0,1986FAIL,10618824,371241520.0,696594829.0,,,90555,An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.,PG-13,True,English,Australia,"John Cornell (screenplay), Paul Hogan (screenplay), Paul Hogan (story), Ken Shadie (screenplay)",,6.5,Peter Faiman,26 Sep 1986,"Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil",Adventure,Nominated for 1 Oscar. Another 3 wins & 7 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MTU1MTg4NF5BMl5BanBnXkFtZTgwMDgzNzYxMTE@._V1_SX300.jpg,"61,861",,497803506.0,1986,3614,Crocodile Dundee,3
1986,tt0091203,Highlander,ok-disagree,ok,PASS,16000000,5900000.0,12900000.0,1986PASS,33980236,12530212.0,27396565.0,,,91203,"An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize"".",R,True,English,UK,"Gregory Widen (story), Gregory Widen (screenplay), Peter Bellwood (screenplay), Larry Ferguson (screenplay)",,7.2,Russell Mulcahy,07 Mar 1986,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery",Action,,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4MzU4MDk2MF5BMl5BanBnXkFtZTcwMDQzNzQzMQ@@._V1_SX300.jpg,"80,331",,2800000.0,1986,1604,Highlander,2
1986,tt0091225,Howard The Duck,dubious,dubious,FAIL,30000000,16295774.0,16295774.0,1986FAIL,63712942,34608390.0,34608390.0,,,91225,,,,,,,,,,,,,,,,,,,2591548.0,1986,4632,Howard The Duck,3
1986,tt0091419,Little Shop of Horrors,notalk-disagree,notalk,FAIL,30000000,38747385.0,38747385.0,1986FAIL,63712942,82290329.0,82290329.0,,,91419,A nerdish florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.,PG-13,True,English,USA,"Howard Ashman (screenplay), Howard Ashman (musical play ""Little Shop of Horrors""), Roger Corman (based on the film by), Charles B. Griffith",81.0,6.9,Frank Oz,19 Dec 1986,"Levi Stubbs, Rick Moranis, Ellen Greene, Vincent Gardenia",Comedy,Nominated for 2 Oscars. Another 2 wins & 11 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNTY5NzkwM15BMl5BanBnXkFtZTcwNzQ3NzYxMQ@@._V1_SX300.jpg,"38,745",,47494770.0,1986,2061,Little Shop of Horrors,1
1986,tt0091738,Peggy Sue Got Married,ok,ok,PASS,18000000,41382841.0,41382841.0,1986PASS,38227765,87887418.0,87887418.0,,,91738,"Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school.",PG-13,True,English,USA,"Jerry Leichtling, Arlene Sarner",,6.3,Francis Ford Coppola,10 Oct 1986,"Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks",Comedy,Nominated for 3 Oscars. Another 5 wins & 7 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNzI3NjUyM15BMl5BanBnXkFtZTcwOTU2MjUyMQ@@._V1_SX300.jpg,"23,016",,64765682.0,1986,2070,Peggy Sue Got Married,3
1986,tt0091763,Platoon,nowomen,nowomen,FAIL,6000000,137963328.0,137963328.0,1986FAIL,12742588,293001649.0,293001649.0,,,91763,A young recruit in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,R,True,"English, Vietnamese","UK, USA",Oliver Stone,,8.2,Oliver Stone,06 Feb 1987,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon",Action,Won 4 Oscars. Another 22 wins & 10 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BNTU3NzY4ODY5MF5BMl5BanBnXkFtZTcwOTkzNzE1NA@@._V1_SX300.jpg,"217,637",,269926656.0,1986,3558,Platoon,0
1986,tt0092005,Stand By Me,nowomen,nowomen,FAIL,8000000,52287414.0,52287414.0,1986FAIL,16990118,111046165.0,111046165.0,,,92005,,,,,,,,,,,,,,,,,,,96574828.0,1986,898,Stand By Me,0
1986,tt0090848,The Clan of the Cave Bear,ok,ok,PASS,15000000,1953732.0,1953732.0,1986PASS,31856471,4149267.0,4149267.0,,,90848,A young Cro-Magnons woman is raised by Neanderthals.,R,True,English,USA,"Jean M. Auel (novel), John Sayles (screenplay)",,5.3,Michael Chapman,17 Jan 1986,"Daryl Hannah, Pamela Reed, James Remar, Thomas G. Waites",Adventure,,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4NDY4NjYwOF5BMl5BanBnXkFtZTcwODQyODMyMQ@@._V1_SX300.jpg,"4,258",,-11092536.0,1986,1614,The Clan of the Cave Bear,3
1986,tt0092099,Top Gun,men,men,FAIL,15000000,179800601.0,356800601.0,1986FAIL,31856471,381854174.0,757760530.0,,,92099,"As students at the Navy's elite fighter weapons school compete to be best in the class, one daring young flyer learns a few things from a civilian instructor that are not taught in the classroom.",PG,True,English,USA,"Jim Cash, Jack Epps Jr., Ehud Yonay (magazine article ""Top Guns"")",,6.8,Tony Scott,16 May 1986,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards",Action,Won 1 Oscar. Another 9 wins & 5 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SX300.jpg,"166,022",,521601202.0,1986,1703,Top Gun,2
1985,tt0088763,Back to the Future,notalk-disagree,notalk,FAIL,19000000,210609762.0,383874862.0,1985FAIL,41136059,455981879.0,831110482.0,,,88763,"A teenager is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his friend, Dr. Emmett Brown, and must make sure his high-school-age parents unite in order to save his own existence.",PG,True,English,USA,"Robert Zemeckis, Bob Gale",86.0,8.5,Robert Zemeckis,03 Jul 1985,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover",Adventure,Won 1 Oscar. Another 13 wins & 24 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4OTQ1OTMwN15BMl5BanBnXkFtZTcwOTIwMzM3MQ@@._V1_SX300.jpg,"480,044",,575484624.0,1985,149,Back to the Future,2
1985,tt0088846,Brazil,ok,ok,PASS,15000000,9929135.0,9929135.0,1985PASS,32475836,21497131.0,21497131.0,,,88846,A bureaucrat in a retro-future world tries to correct an administrative error and himself becomes an enemy of the state.,R,True,English,UK,"Terry Gilliam (screenplay), Tom Stoppard (screenplay), Charles McKeown (screenplay)",88.0,8.0,Terry Gilliam,18 Dec 1985,"Jonathan Pryce, Robert De Niro, Katherine Helmond, Ian Holm",Drama,Nominated for 2 Oscars. Another 10 wins & 1 nomination.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDQ1NzQyOF5BMl5BanBnXkFtZTcwMTE4MDQzMQ@@._V1_SX300.jpg,"125,144",,4858270.0,1985,880,Brazil,3
1985,tt0088944,Commando,notalk,notalk,FAIL,10000000,35073978.0,35073978.0,1985FAIL,21650558,75937118.0,75937118.0,,,88944,A retired elite Black Ops Commando launches a one man war against a group of South American criminals who have kidnapped his daughter to blackmail him into starting a revolution and getting an exiled dictator back into power.,R,True,English,USA,"Jeph Loeb (story), Matthew Weisman (story), Steven E. de Souza (story), Steven E. de Souza (screenplay)",,6.6,Mark L. Lester,04 Oct 1985,"Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells",Action,2 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyNzY4NjA2MF5BMl5BanBnXkFtZTcwNTkzNjk0MQ@@._V1_SX300.jpg,"80,951",,60147956.0,1985,2576,Commando,1
1985,tt0088993,Day of the Dead,nowomen,nowomen,FAIL,18000000,,,1985FAIL,38971004,,,,,88993,A small group of military officers and scientists dwell in an underground bunker as the world above is overrun by zombies.,Unrated,True,English,USA,George A. Romero,,7.2,George A. Romero,19 Jul 1985,"Lori Cardille, Terry Alexander, Joseph Pilato, Jarlath Conroy",Horror,2 wins.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwNjQ5NDU4OF5BMl5BanBnXkFtZTYwOTI2NzA5._V1_SX300.jpg,"39,680",,,1985,3802,Day of the Dead,0
1985,tt0089457,Ladyhawke,nowomen,nowomen,FAIL,20000000,18400000.0,18400000.0,1985FAIL,43301115,39837026.0,39837026.0,,,89457,"Philipe Gastone, a thief, escapes from the dungeon at Aquila, sparking a manhunt. He is nearly captured when Captain Navarre befriends him. Navarre has been hunted by the Bishop's men for ...",PG-13,True,English,USA,"Edward Khmara (story), Edward Khmara (screenplay), Michael Thomas (screenplay), Tom Mankiewicz (screenplay), David Webb Peoples (screenplay)",,6.9,Richard Donner,12 Apr 1985,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Leo McKern",Adventure,Nominated for 2 Oscars. Another 4 wins & 4 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MDI3NDcwOV5BMl5BanBnXkFtZTcwMDkxMTkyMQ@@._V1_SX300.jpg,"27,521",,16800000.0,1985,1269,Ladyhawke,0
1985,tt0089469,Legend,dubious,dubious,FAIL,25000000,15502112.0,15502112.0,1985FAIL,54126394,33562937.0,33562937.0,,,89469,A young man must stop the Lord of Darkness from both destroying daylight and marrying the woman he loves.,PG,True,"English, Italian","USA, UK",William Hjortsberg,,6.4,Ridley Scott,18 Apr 1986,"Tom Cruise, Mia Sara, Tim Curry, David Bennent",Fantasy,Nominated for 1 Oscar. Another 1 win & 10 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI3OTg2NTQ5Nl5BMl5BanBnXkFtZTgwMzY3MjQxMDE@._V1_SX300.jpg,"35,815",,6004224.0,1985,3986,Legend,3
1985,tt0091578,My Beautiful Laundrette,men,men,FAIL,400000,,,1985FAIL,866022,,,,,91578,"An ambitious Asian Briton and his white lover strive for success and hope, when they open up a glamorous laundromat.",R,True,"English, Urdu",UK,Hanif Kureishi (by),,7.0,Stephen Frears,01 Apr 1986,"Daniel Day-Lewis, Richard Graham, Winston Graham, Dudley Thomas",Comedy,Nominated for 1 Oscar. Another 7 wins & 4 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MjMzNjY4M15BMl5BanBnXkFtZTYwNTQ1NTk5._V1_SX300.jpg,"8,770",,,1985,4949,My Beautiful Laundrette,2
1985,tt0089893,Red Sonja,ok,ok,PASS,17900000,6905861.0,6905861.0,1985PASS,38754498,14951574.0,14951574.0,,,89893,A vengeful woman sets out to retrieve a magic orb from an evil queen whom she vows vengeance upon after the evil queen slain her family and her loyal warriors raped her.,PG-13,True,English,"Netherlands, USA","Robert E. Howard (character), Clive Exton, George MacDonald Fraser",,4.9,Richard Fleischer,03 Jul 1985,"Brigitte Nielsen, Arnold Schwarzenegger, Sandahl Bergman, Paul L. Smith",Action,1 win & 2 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzMDk2NTcxMV5BMl5BanBnXkFtZTcwMzUxMTM4NA@@._V1_SX300.jpg,"23,538",,-4088278.0,1985,418,Red Sonja,3
1985,tt0089908,Return to Oz,ok,ok,PASS,27000000,10618813.0,10618813.0,1985PASS,58456506,22990322.0,22990322.0,,,89908,"Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful.",PG,True,English,"UK, USA","L. Frank Baum (novels), Gill Dennis, Walter Murch",42.0,6.7,Walter Murch,21 Jun 1985,"Fairuza Balk, Nicol Williamson, Jean Marsh, Piper Laurie",Adventure,Nominated for 1 Oscar. Another 5 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4ODQyNDU3MV5BMl5BanBnXkFtZTcwODUyNTUyMQ@@._V1_SX300.jpg,"16,314",,-5762374.0,1985,2894,Return to Oz,3
1985,tt0088939,The Color Purple,ok,ok,PASS,15000000,93589701.0,93589701.0,1985PASS,32475836,202626921.0,202626921.0,,,88939,The life and trials of a young African American woman.,PG-13,True,English,USA,"Alice Walker (novel), Menno Meyjes (screenplay)",,7.8,Steven Spielberg,18 Dec 1985,"Danny Glover, Whoopi Goldberg, Margaret Avery, Oprah Winfrey",Drama,Nominated for 11 Oscars. Another 14 wins & 9 nominations.,154 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzOTkxNjY4M15BMl5BanBnXkFtZTgwNjE5MDgxMTE@._V1_SX300.jpg,"49,877",,172179402.0,1985,991,The Color Purple,3
1984,tt0087800,A nightmare on Elm Street,men-disagree,men,FAIL,35000000,63075011.0,117729621.0,1984FAIL,78450540,141379105.0,263884353.0,,,87800,,,,,,,,,,,,,,,,,,,145804632.0,1984,4182,A nightmare on Elm Street,3
1984,tt0086879,Amadeus,ok-disagree,ok,PASS,18000000,51973029.0,51973029.0,1984PASS,40345992,116494634.0,116494634.0,,,86879,"The incredible story of Wolfgang Amadeus Mozart, told by his peer and secret rival Antonio Salieri - now confined to an insane asylum.",R,True,"English, Italian, Latin, German",USA,"Peter Shaffer (original stage play), Peter Shaffer (original screenplay)",93.0,8.4,Milos Forman,19 Sep 1984,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice",Biography,Won 8 Oscars. Another 33 wins & 13 nominations.,160 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_SX300.jpg,"198,473",,85946058.0,1984,613,Amadeus,3
1984,tt0086960,Beverly Hills Cop,nowomen,nowomen,FAIL,15000000,234760478.0,316300000.0,1984FAIL,33621660,526202467.0,708968739.0,,,86960,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,R,True,English,USA,"Daniel Petrie Jr. (screenplay), Danilo Bach (story), Daniel Petrie Jr. (story)",64.0,7.3,Martin Brest,05 Dec 1984,"Eddie Murphy, Judge Reinhold, John Ashton, Lisa Eilbacher",Action,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BNzMyMjQ2OTEwOF5BMl5BanBnXkFtZTgwNzc2OTkwMDE@._V1_SX300.jpg,"95,514",,536060478.0,1984,1848,Beverly Hills Cop,0
1984,tt0086984,Body Double,men,men,FAIL,10000000,8801940.0,8801940.0,1984FAIL,22414440,19729056.0,19729056.0,,,86984,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,R,True,English,USA,"Robert J. Avrech (screenplay), Brian De Palma (screenplay), Brian De Palma (story)",,6.7,Brian De Palma,26 Oct 1984,"Craig Wasson, Melanie Griffith, Gregg Henry, Deborah Shelton",Crime,Nominated for 1 Golden Globe. Another 2 wins & 1 nomination.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BODMzMDg5OTUxMl5BMl5BanBnXkFtZTcwNTE5NTUzMQ@@._V1_SX300.jpg,"15,641",,7603880.0,1984,5040,Body Double,2
1984,tt0087078,Conan the Destroyer,dubious,dubious,FAIL,18000000,26400000.0,26400000.0,1984FAIL,40345992,59174122.0,59174122.0,,,87078,Conan leads a ragtag group of adventurers on a quest for a princess.,PG,True,English,USA,"Robert E. Howard (character), Roy Thomas (story), Gerry Conway (story), Stanley Mann (screenplay)",,5.8,Richard Fleischer,29 Jun 1984,"Arnold Schwarzenegger, Grace Jones, Wilt Chamberlain, Mako",Action,1 win & 2 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2NTEwODA3M15BMl5BanBnXkFtZTcwNTk2NjEzNA@@._V1_SX300.jpg,"49,184",,34800000.0,1984,413,Conan the Destroyer,3
1984,tt0087182,Dune,dubious-disagree,dubious,FAIL,45000000,27447471.0,27447471.0,1984FAIL,100864980,61521969.0,61521969.0,,,87182,A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis when they assassinate his father and free their desert world from the emperor's rule.,PG-13,True,"English, Italian",USA,"Frank Herbert (novel), David Lynch (screenplay)",,6.6,David Lynch,14 Dec 1984,"Francesca Annis, Leonardo Cimino, Brad Dourif, José Ferrer",Action,Nominated for 1 Oscar. Another 1 win & 4 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3MjQzNjMxMF5BMl5BanBnXkFtZTcwMjIwNDgyMQ@@._V1_SX300.jpg,"81,026",,9894942.0,1984,1534,Dune,3
1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,ok,PASS,2600000,32980880.0,32980880.0,1984PASS,5827754,73924796.0,73924796.0,,,87298,,,,,,,,,,,,,,,,,,,63361760.0,1984,5154,Friday the 13th Part IV: The Final Chapter,3
1984,tt0087332,Ghostbusters,notalk-disagree,notalk,FAIL,30000000,238632124.0,291632124.0,1984FAIL,67243320,534880544.0,653677077.0,,,87332,Three unemployed parapsychology professors set up shop as a unique ghost removal service.,PG,True,English,USA,"Dan Aykroyd, Harold Ramis",,7.8,Ivan Reitman,08 Jun 1984,"Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis",Comedy,Nominated for 2 Oscars. Another 4 wins & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI5MjMxMTc2OV5BMl5BanBnXkFtZTgwMzE3MjYyMTE@._V1_SX300.jpg,"194,518",,500264248.0,1984,376,Ghostbusters,2
1984,tt0087363,Gremlins,notalk-disagree,notalk,FAIL,11000000,148168459.0,148168459.0,1984FAIL,24655884,332111304.0,332111304.0,,,87363,A boy inadvertantly breaks 3 important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.,PG,True,"English, Spanish",USA,Chris Columbus,,7.2,Joe Dante,08 Jun 1984,"Hoyt Axton, John Louie, Keye Luke, Don Steele",Comedy,7 wins & 5 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNTQ4NDQyNTgxN15BMl5BanBnXkFtZTcwNTc2NTA0Mg@@._V1_SX300.jpg,"101,827",,285336918.0,1984,406,Gremlins,1
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,nowomen,FAIL,28000000,179880271.0,333080271.0,1984FAIL,62760432,403191555.0,746580777.0,,,87469,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",PG,True,"English, Sinhalese",USA,"Willard Huyck (screenplay), Gloria Katz (screenplay), George Lucas (story)",57.0,7.6,Steven Spielberg,23 May 1984,"Harrison Ford, Kate Capshaw, Jonathan Ke Quan, Amrish Puri",Action,Won 1 Oscar. Another 4 wins & 19 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyNzI4OTA5OV5BMl5BanBnXkFtZTcwMDQ2MjAxNA@@._V1_SX300.jpg,"228,887",,484960542.0,1984,1048,Indiana Jones and the Temple of Doom,0
1984,tt0087928,Police Academy,dubious,dubious,FAIL,4500000,81198894.0,81198894.0,1984FAIL,10086498,182002774.0,182002774.0,,,87928,"A group of good-hearted but incompetent misfits enter the police academy, but the instructors there are not going to put up with their pranks.",R,True,English,USA,"Neal Israel (screenplay), Pat Proft (screenplay), Hugh Wilson (screenplay), Neal Israel (story), Pat Proft (story)",,6.6,Hugh Wilson,23 Mar 1984,"Steve Guttenberg, Kim Cattrall, G.W. Bailey, Bubba Smith",Comedy,1 win.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3NTU4NzY5Ml5BMl5BanBnXkFtZTcwNDk0ODUyMQ@@._V1_SX300.jpg,"68,281",,157897788.0,1984,575,Police Academy,3
1984,tt0087995,Repo Man,men,men,FAIL,1500000,2300000.0,2300000.0,1984FAIL,3362166,5155321.0,5155321.0,,,87995,"Young punk Otto becomes a repo man after helping to steal a car, and stumbles into a world of wackiness as a result.",R,True,"English, Spanish",USA,Alex Cox,75.0,6.9,Alex Cox,02 Mar 1984,"Harry Dean Stanton, Emilio Estevez, Tracey Walter, Olivia Barash",Comedy,3 wins & 2 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3MTI3MjkxOF5BMl5BanBnXkFtZTcwNjQyNzEzMQ@@._V1_SX300.jpg,"20,477",,3100000.0,1984,4355,Repo Man,2
1984,tt0088161,Splash,notalk,notalk,FAIL,8000000,62599495.0,62599495.0,1984FAIL,17931552,140313263.0,140313263.0,,,88161,A man is reunited with a mermaid who saves him from drowning as a boy and falls in love not knowing who/what she is.,PG,True,"English, Swedish",USA,"Brian Grazer (story), Bruce Jay Friedman (screen story), Lowell Ganz (screenplay), Babaloo Mandel (screenplay), Bruce Jay Friedman (screenplay)",,6.2,Ron Howard,09 Mar 1984,"Tom Hanks, Daryl Hannah, Eugene Levy, John Candy",Comedy,Nominated for 1 Oscar. Another 2 wins & 7 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyNjg0NzI4NF5BMl5BanBnXkFtZTcwMzE5OTQyMQ@@._V1_SX300.jpg,"43,702",,117198990.0,1984,3885,Splash,1
